atom1_id,atom2_id,btype
d46_13,d46_14,7
d46_13,d46_18,7
d46_14,d46_15,7
d46_14,d46_9,7
d46_15,d46_16,7
d46_16,d46_17,7
d46_16,d46_27,1
d46_17,d46_10,7
d46_17,d46_28,1
d46_18,d46_19,7
d46_18,d46_29,1
d46_19,d46_20,7
d46_19,d46_30,1
d46_2,d46_3,1
d46_2,d46_37,1
d46_2,d46_38,1
d46_20,d46_15,7
d46_21,d46_20,1
d46_21,d46_22,2
d46_23,d46_21,2
d46_3,d46_4,7
d46_3,d46_7,7
d46_4,d46_5,1
d46_5,d46_31,1
d46_5,d46_32,1
d46_5,d46_6,1
d46_6,d46_1,1
d46_6,d46_35,1
d46_6,d46_36,1
d46_7,d46_24,1
d46_7,d46_8,7
d46_8,d46_11,7
d46_8,d46_9,7
d46_9,d46_10,7
d47_1,d47_18,1
d47_1,d47_2,7
d47_10,d47_11,7
d47_10,d47_4,1
d47_11,d47_12,1
d47_12,d47_13,1
d47_12,d47_31,1
d47_12,d47_32,1
d47_13,d47_33,1
d47_13,d47_34,1
d47_13,d47_5,1
d47_14,d47_15,7
d47_14,d47_29,1
d47_15,d47_16,7
d47_15,d47_17,1
d47_16,d47_11,7
d47_16,d47_30,1
d47_17,d47_20,2
d47_18,d47_22,2
d47_19,d47_17,2
d47_2,d47_23,1
d47_2,d47_3,7
d47_21,d47_18,2
d47_3,d47_4,7
d47_3,d47_7,1
d47_4,d47_5,7
d47_5,d47_6,7
d47_6,d47_1,7
d47_6,d47_24,1
d47_7,d47_25,1
d47_7,d47_26,1
d47_7,d47_8,1
d47_8,d47_27,1
d47_8,d47_28,1
d47_8,d47_9,1
d47_9,d47_10,7
d47_9,d47_14,7
d48_1,d48_2,7
d48_1,d48_7,1
d48_11,d48_12,7
d48_11,d48_15,1
d48_12,d48_13,7
d48_12,d48_17,7
d48_13,d48_14,7
d48_14,d48_16,1
d48_14,d48_4,7
d48_17,d48_18,7
d48_17,d48_21,1
d48_18,d48_19,7
d48_18,d48_22,1
d48_19,d48_20,7
d48_19,d48_24,1
d48_2,d48_3,7
d48_2,d48_8,1
d48_20,d48_13,7
d48_20,d48_23,1
d48_24,d48_26,2
d48_25,d48_24,2
d48_3,d48_11,7
d48_3,d48_4,7
d48_4,d48_5,7
d48_5,d48_6,7
d48_5,d48_9,1
d48_6,d48_1,7
d48_6,d48_10,1
d49_1,d49_2,7
d49_1,d49_7,1
d49_10,d49_11,7
d49_11,d49_12,7
d49_11,d49_16,1
d49_12,d49_13,7
d49_12,d49_17,1
d49_13,d49_14,7
d49_14,d49_15,7
d49_14,d49_18,1
d49_15,d49_10,7
d49_15,d49_20,1
d49_19,d49_10,1
d49_19,d49_21,1
d49_2,d49_3,7
d49_2,d49_8,1
d49_20,d49_22,1
d49_20,d49_4,1
d49_23,d49_13,1
d49_23,d49_26,2
d49_24,d49_28,2
d49_24,d49_6,1
d49_25,d49_23,2
d49_27,d49_24,2
d49_3,d49_19,1
d49_3,d49_4,7
d49_4,d49_5,7
d49_5,d49_6,7
d49_5,d49_9,1
d49_6,d49_1,7
d4_1,d4_2,7
d4_1,d4_20,1
d4_10,d4_4,7
d4_11,d4_12,7
d4_11,d4_25,1
d4_12,d4_13,7
d4_12,d4_5,1
d4_13,d4_10,1
d4_13,d4_14,7
d4_14,d4_15,7
d4_14,d4_26,1
d4_15,d4_16,7
d4_15,d4_27,1
d4_16,d4_11,7
d4_16,d4_28,1
d4_17,d4_18,2
d4_17,d4_19,2
d4_17,d4_9,1
d4_2,d4_21,1
d4_2,d4_3,7
d4_3,d4_4,7
d4_3,d4_7,7
d4_4,d4_5,7
d4_5,d4_6,7
d4_6,d4_1,7
d4_6,d4_22,1
d4_7,d4_23,1
d4_7,d4_8,7
d4_8,d4_24,1
d4_8,d4_9,7
d4_9,d4_10,7
d50_1,d50_2,7
d50_1,d50_7,1
d50_10,d50_11,7
d50_10,d50_14,1
d50_11,d50_12,7
d50_11,d50_15,1
d50_12,d50_13,7
d50_12,d50_17,1
d50_13,d50_16,1
d50_13,d50_4,7
d50_17,d50_20,2
d50_18,d50_21,2
d50_18,d50_22,2
d50_19,d50_17,2
d50_2,d50_18,1
d50_2,d50_3,7
d50_3,d50_10,7
d50_3,d50_4,7
d50_4,d50_5,7
d50_5,d50_6,7
d50_5,d50_8,1
d50_6,d50_1,7
d50_6,d50_9,1
d51_1,d51_2,7
d51_1,d51_27,1
d51_10,d51_11,7
d51_10,d51_4,7
d51_11,d51_12,7
d51_12,d51_13,7
d51_12,d51_17,1
d51_13,d51_5,7
d51_14,d51_15,7
d51_14,d51_31,1
d51_15,d51_16,7
d51_15,d51_32,1
d51_16,d51_11,7
d51_17,d51_18,1
d51_17,d51_33,1
d51_17,d51_34,1
d51_18,d51_19,1
d51_18,d51_35,1
d51_18,d51_36,1
d51_19,d51_20,1
d51_19,d51_37,1
d51_19,d51_38,1
d51_2,d51_22,1
d51_2,d51_3,7
d51_20,d51_13,1
d51_20,d51_39,1
d51_20,d51_40,1
d51_21,d51_16,1
d51_21,d51_24,2
d51_22,d51_25,2
d51_22,d51_26,2
d51_23,d51_21,2
d51_3,d51_4,7
d51_3,d51_7,7
d51_4,d51_5,7
d51_5,d51_6,7
d51_6,d51_1,7
d51_6,d51_28,1
d51_7,d51_29,1
d51_7,d51_8,7
d51_8,d51_30,1
d51_8,d51_9,7
d51_9,d51_10,7
d51_9,d51_14,7
d52_1,d52_2,7
d52_1,d52_27,1
d52_10,d52_11,7
d52_10,d52_4,7
d52_11,d52_12,7
d52_12,d52_13,7
d52_12,d52_17,1
d52_13,d52_5,7
d52_14,d52_15,7
d52_14,d52_24,1
d52_15,d52_16,7
d52_15,d52_32,1
d52_16,d52_11,7
d52_17,d52_18,1
d52_17,d52_33,1
d52_17,d52_34,1
d52_18,d52_19,1
d52_18,d52_35,1
d52_18,d52_36,1
d52_19,d52_20,1
d52_19,d52_37,1
d52_19,d52_38,1
d52_2,d52_28,1
d52_2,d52_3,7
d52_20,d52_13,1
d52_20,d52_39,1
d52_20,d52_40,1
d52_21,d52_16,1
d52_21,d52_23,2
d52_22,d52_21,2
d52_24,d52_26,2
d52_25,d52_24,2
d52_3,d52_4,7
d52_3,d52_7,7
d52_4,d52_5,7
d52_5,d52_6,7
d52_6,d52_1,7
d52_6,d52_29,1
d52_7,d52_30,1
d52_7,d52_8,7
d52_8,d52_31,1
d52_8,d52_9,7
d52_9,d52_10,7
d52_9,d52_14,7
d53_1,d53_2,7
d53_1,d53_23,1
d53_10,d53_11,7
d53_11,d53_12,7
d53_11,d53_16,1
d53_12,d53_13,7
d53_12,d53_22,1
d53_13,d53_14,7
d53_13,d53_17,1
d53_14,d53_15,7
d53_14,d53_18,1
d53_15,d53_10,7
d53_19,d53_10,1
d53_19,d53_20,1
d53_19,d53_21,1
d53_2,d53_3,7
d53_2,d53_7,1
d53_22,d53_24,2
d53_22,d53_25,2
d53_23,d53_26,2
d53_23,d53_27,2
d53_3,d53_19,1
d53_3,d53_4,7
d53_4,d53_15,1
d53_4,d53_5,7
d53_5,d53_6,7
d53_5,d53_8,1
d53_6,d53_1,7
d53_6,d53_9,1
d54_1,d54_2,7
d54_1,d54_20,1
d54_10,d54_11,7
d54_11,d54_12,7
d54_11,d54_16,1
d54_12,d54_13,7
d54_12,d54_24,1
d54_13,d54_14,7
d54_13,d54_23,1
d54_14,d54_15,7
d54_14,d54_17,1
d54_15,d54_10,7
d54_15,d54_19,1
d54_18,d54_10,1
d54_19,d54_4,1
d54_2,d54_3,7
d54_2,d54_7,1
d54_20,d54_22,2
d54_21,d54_20,2
d54_3,d54_18,1
d54_3,d54_4,7
d54_4,d54_5,7
d54_5,d54_6,7
d54_5,d54_8,1
d54_6,d54_1,7
d54_6,d54_9,1
d55_1,d55_2,7
d55_1,d55_7,1
d55_11,d55_12,7
d55_11,d55_15,1
d55_12,d55_13,7
d55_12,d55_16,1
d55_13,d55_14,7
d55_13,d55_21,1
d55_14,d55_4,7
d55_17,d55_14,1
d55_17,d55_18,1
d55_17,d55_19,1
d55_17,d55_20,1
d55_2,d55_3,7
d55_2,d55_8,1
d55_21,d55_23,2
d55_22,d55_21,2
d55_3,d55_11,7
d55_3,d55_4,7
d55_4,d55_5,7
d55_5,d55_6,7
d55_5,d55_9,1
d55_6,d55_1,7
d55_6,d55_10,1
d56_1,d56_2,7
d56_1,d56_7,1
d56_11,d56_12,7
d56_12,d56_13,7
d56_12,d56_17,1
d56_13,d56_14,7
d56_13,d56_18,1
d56_14,d56_15,7
d56_14,d56_24,1
d56_15,d56_16,7
d56_15,d56_19,1
d56_16,d56_11,7
d56_16,d56_21,1
d56_2,d56_3,7
d56_2,d56_8,1
d56_20,d56_11,1
d56_20,d56_22,1
d56_21,d56_23,1
d56_21,d56_4,1
d56_24,d56_26,2
d56_25,d56_24,2
d56_3,d56_20,1
d56_3,d56_4,7
d56_4,d56_5,7
d56_5,d56_6,7
d56_5,d56_9,1
d56_6,d56_1,7
d56_6,d56_10,1
d57_1,d57_2,7
d57_1,d57_22,1
d57_11,d57_12,7
d57_11,d57_4,1
d57_12,d57_13,7
d57_12,d57_17,1
d57_13,d57_14,7
d57_13,d57_18,1
d57_14,d57_15,7
d57_14,d57_21,1
d57_15,d57_16,7
d57_15,d57_19,1
d57_16,d57_11,7
d57_2,d57_3,7
d57_2,d57_7,1
d57_20,d57_16,1
d57_20,d57_24,2
d57_21,d57_26,2
d57_22,d57_28,2
d57_23,d57_20,2
d57_25,d57_21,2
d57_27,d57_22,2
d57_3,d57_4,7
d57_3,d57_8,1
d57_4,d57_5,7
d57_5,d57_6,7
d57_5,d57_9,1
d57_6,d57_1,7
d57_6,d57_10,1
d58_1,d58_2,7
d58_1,d58_20,1
d58_10,d58_11,7
d58_10,d58_4,7
d58_11,d58_12,1
d58_12,d58_13,1
d58_12,d58_27,4
d58_12,d58_31,1
d58_13,d58_28,5
d58_13,d58_32,1
d58_13,d58_5,1
d58_14,d58_15,7
d58_14,d58_17,1
d58_15,d58_16,7
d58_15,d58_25,1
d58_16,d58_11,7
d58_16,d58_26,1
d58_17,d58_18,2
d58_17,d58_19,2
d58_2,d58_21,1
d58_2,d58_3,7
d58_27,d58_29,1
d58_28,d58_30,1
d58_3,d58_4,7
d58_3,d58_7,7
d58_4,d58_5,7
d58_5,d58_6,7
d58_6,d58_1,7
d58_6,d58_22,1
d58_7,d58_23,1
d58_7,d58_8,7
d58_8,d58_24,1
d58_8,d58_9,7
d58_9,d58_10,7
d58_9,d58_14,7
d59_1,d59_2,7
d59_1,d59_21,1
d59_10,d59_3,7
d59_11,d59_12,7
d59_11,d59_27,1
d59_12,d59_13,7
d59_12,d59_15,7
d59_13,d59_14,7
d59_14,d59_10,7
d59_15,d59_16,7
d59_15,d59_28,1
d59_16,d59_17,7
d59_16,d59_29,1
d59_17,d59_18,7
d59_17,d59_30,1
d59_18,d59_13,7
d59_19,d59_14,7
d59_19,d59_20,7
d59_19,d59_31,1
d59_2,d59_3,7
d59_2,d59_7,7
d59_20,d59_18,7
d59_3,d59_4,7
d59_32,d59_20,1
d59_32,d59_34,2
d59_33,d59_32,2
d59_4,d59_22,1
d59_4,d59_5,7
d59_5,d59_23,1
d59_5,d59_6,7
d59_6,d59_1,7
d59_6,d59_24,1
d59_7,d59_25,1
d59_7,d59_8,7
d59_8,d59_26,1
d59_8,d59_9,7
d59_9,d59_10,7
d59_9,d59_11,7
d5_1,d5_2,7
d5_10,d5_13,2
d5_10,d5_14,2
d5_10,d5_5,1
d5_11,d5_4,1
d5_12,d5_1,1
d5_2,d5_3,7
d5_2,d5_7,1
d5_3,d5_4,7
d5_3,d5_8,1
d5_4,d5_5,7
d5_5,d5_6,7
d5_6,d5_1,7
d5_6,d5_9,1
d60_1,d60_2,7
d60_1,d60_7,1
d60_10,d60_11,7
d60_10,d60_14,1
d60_11,d60_12,7
d60_11,d60_17,1
d60_12,d60_13,7
d60_12,d60_15,1
d60_13,d60_4,7
d60_16,d60_13,1
d60_16,d60_22,2
d60_17,d60_24,2
d60_18,d60_20,2
d60_18,d60_5,1
d60_19,d60_18,2
d60_2,d60_3,7
d60_2,d60_8,1
d60_21,d60_16,2
d60_23,d60_17,2
d60_3,d60_10,7
d60_3,d60_4,7
d60_4,d60_5,7
d60_5,d60_6,7
d60_6,d60_1,7
d60_6,d60_9,1
d61_1,d61_2,7
d61_1,d61_23,1
d61_10,d61_11,7
d61_11,d61_12,7
d61_11,d61_16,1
d61_12,d61_13,7
d61_12,d61_22,1
d61_13,d61_14,7
d61_13,d61_17,1
d61_14,d61_15,7
d61_14,d61_18,1
d61_15,d61_10,7
d61_19,d61_10,1
d61_19,d61_20,1
d61_19,d61_21,1
d61_2,d61_3,7
d61_2,d61_7,1
d61_23,d61_25,2
d61_24,d61_23,2
d61_3,d61_19,1
d61_3,d61_4,7
d61_4,d61_15,1
d61_4,d61_5,7
d61_5,d61_6,7
d61_5,d61_8,1
d61_6,d61_1,7
d61_6,d61_9,1
d62_1,d62_13,1
d62_1,d62_2,7
d62_10,d62_11,1
d62_10,d62_5,1
d62_12,d62_16,1
d62_12,d62_17,1
d62_13,d62_15,2
d62_14,d62_13,2
d62_2,d62_3,7
d62_2,d62_7,1
d62_3,d62_4,7
d62_3,d62_8,1
d62_4,d62_12,1
d62_4,d62_5,7
d62_5,d62_6,7
d62_6,d62_1,7
d62_6,d62_9,1
d63_1,d63_2,7
d63_1,d63_6,1
d63_10,d63_11,1
d63_11,d63_12,1
d63_11,d63_27,1
d63_12,d63_13,1
d63_12,d63_14,2
d63_13,d63_15,2
d63_13,d63_28,1
d63_15,d63_16,1
d63_15,d63_32,1
d63_16,d63_17,7
d63_17,d63_18,7
d63_17,d63_29,1
d63_18,d63_19,7
d63_18,d63_30,1
d63_19,d63_20,7
d63_19,d63_21,1
d63_2,d63_24,1
d63_2,d63_3,7
d63_20,d63_16,7
d63_20,d63_31,1
d63_21,d63_22,2
d63_21,d63_23,2
d63_3,d63_25,1
d63_3,d63_4,7
d63_4,d63_5,7
d63_4,d63_9,1
d63_5,d63_1,7
d63_6,d63_7,2
d63_6,d63_8,2
d63_9,d63_10,2
d63_9,d63_26,1
d64_1,d64_2,7
d64_1,d64_21,1
d64_10,d64_11,7
d64_11,d64_12,7
d64_11,d64_16,1
d64_12,d64_13,7
d64_12,d64_20,1
d64_13,d64_14,7
d64_13,d64_17,1
d64_14,d64_15,7
d64_14,d64_18,1
d64_15,d64_10,7
d64_19,d64_10,1
d64_19,d64_26,2
d64_2,d64_3,7
d64_2,d64_7,1
d64_20,d64_24,2
d64_20,d64_25,2
d64_21,d64_23,2
d64_22,d64_21,2
d64_3,d64_19,1
d64_3,d64_4,7
d64_4,d64_15,1
d64_4,d64_5,7
d64_5,d64_6,7
d64_5,d64_8,1
d64_6,d64_1,7
d64_6,d64_9,1
d65_1,d65_2,7
d65_1,d65_7,1
d65_11,d65_12,7
d65_11,d65_15,1
d65_12,d65_13,7
d65_12,d65_18,1
d65_13,d65_14,7
d65_13,d65_16,1
d65_14,d65_4,7
d65_17,d65_14,1
d65_17,d65_20,2
d65_18,d65_22,2
d65_19,d65_17,2
d65_2,d65_3,7
d65_2,d65_8,1
d65_21,d65_18,2
d65_3,d65_11,7
d65_3,d65_4,7
d65_4,d65_5,7
d65_5,d65_6,7
d65_5,d65_9,1
d65_6,d65_1,7
d65_6,d65_10,1
d66_1,d66_2,7
d66_1,d66_7,1
d66_11,d66_12,7
d66_12,d66_13,7
d66_12,d66_17,1
d66_13,d66_14,7
d66_13,d66_18,1
d66_14,d66_15,7
d66_14,d66_21,1
d66_15,d66_16,7
d66_15,d66_19,1
d66_16,d66_11,7
d66_16,d66_20,1
d66_2,d66_3,7
d66_2,d66_8,1
d66_21,d66_25,1
d66_21,d66_26,1
d66_22,d66_24,2
d66_23,d66_22,2
d66_3,d66_4,7
d66_3,d66_9,1
d66_4,d66_11,1
d66_4,d66_5,7
d66_5,d66_10,1
d66_5,d66_6,7
d66_6,d66_1,7
d66_6,d66_22,1
d67_1,d67_2,7
d67_1,d67_7,1
d67_10,d67_11,7
d67_10,d67_14,1
d67_11,d67_12,7
d67_11,d67_25,1
d67_12,d67_13,7
d67_12,d67_24,1
d67_13,d67_16,1
d67_13,d67_4,7
d67_15,d67_16,7
d67_15,d67_5,1
d67_16,d67_17,7
d67_17,d67_18,7
d67_17,d67_29,1
d67_18,d67_19,7
d67_18,d67_21,1
d67_19,d67_20,7
d67_19,d67_22,1
d67_2,d67_3,7
d67_2,d67_8,1
d67_20,d67_15,7
d67_20,d67_23,1
d67_24,d67_27,2
d67_25,d67_28,1
d67_26,d67_24,2
d67_3,d67_10,7
d67_3,d67_4,7
d67_4,d67_5,7
d67_5,d67_6,7
d67_6,d67_1,7
d67_6,d67_9,1
d68_1,d68_2,7
d68_1,d68_7,1
d68_11,d68_12,7
d68_11,d68_15,1
d68_12,d68_13,7
d68_12,d68_16,7
d68_13,d68_14,7
d68_14,d68_4,7
d68_16,d68_17,7
d68_16,d68_20,1
d68_17,d68_18,7
d68_17,d68_21,1
d68_18,d68_19,7
d68_18,d68_27,7
d68_19,d68_13,7
d68_19,d68_22,7
d68_2,d68_3,7
d68_2,d68_8,1
d68_22,d68_23,7
d68_23,d68_24,7
d68_23,d68_25,1
d68_24,d68_14,7
d68_24,d68_26,1
d68_27,d68_28,7
d68_27,d68_32,1
d68_28,d68_29,7
d68_28,d68_30,1
d68_29,d68_22,7
d68_29,d68_31,1
d68_3,d68_11,7
d68_3,d68_4,7
d68_32,d68_33,2
d68_32,d68_34,2
d68_4,d68_5,7
d68_5,d68_6,7
d68_5,d68_9,1
d68_6,d68_1,7
d68_6,d68_10,1
d69_1,d69_2,7
d69_1,d69_7,1
d69_10,d69_11,7
d69_11,d69_12,7
d69_11,d69_16,1
d69_12,d69_13,7
d69_12,d69_22,1
d69_13,d69_14,7
d69_13,d69_17,1
d69_14,d69_15,7
d69_14,d69_18,1
d69_15,d69_10,7
d69_19,d69_10,1
d69_19,d69_20,1
d69_19,d69_21,1
d69_2,d69_3,7
d69_2,d69_8,1
d69_22,d69_27,2
d69_23,d69_25,2
d69_24,d69_23,2
d69_26,d69_22,2
d69_3,d69_19,1
d69_3,d69_4,7
d69_4,d69_15,1
d69_4,d69_5,7
d69_5,d69_23,1
d69_5,d69_6,7
d69_6,d69_1,7
d69_6,d69_9,1
d6_1,d6_17,1
d6_1,d6_2,7
d6_10,d6_19,1
d6_10,d6_5,7
d6_11,d6_12,7
d6_11,d6_20,1
d6_12,d6_13,7
d6_12,d6_21,1
d6_13,d6_7,7
d6_14,d6_15,7
d6_14,d6_16,7
d6_14,d6_22,1
d6_15,d6_34,1
d6_15,d6_8,7
d6_16,d6_13,7
d6_2,d6_3,7
d6_23,d6_16,1
d6_23,d6_28,2
d6_24,d6_2,1
d6_24,d6_29,2
d6_24,d6_30,2
d6_25,d6_34,2
d6_26,d6_34,2
d6_27,d6_23,2
d6_3,d6_11,7
d6_3,d6_4,7
d6_31,d6_33,2
d6_32,d6_33,2
d6_4,d6_5,7
d6_4,d6_7,7
d6_5,d6_6,7
d6_6,d6_1,7
d6_6,d6_33,1
d6_7,d6_8,7
d6_8,d6_9,7
d6_9,d6_10,7
d6_9,d6_18,1
d70_1,d70_2,7
d70_1,d70_7,1
d70_10,d70_11,1
d70_10,d70_15,1
d70_11,d70_12,1
d70_11,d70_13,2
d70_12,d70_14,2
d70_12,d70_4,1
d70_16,d70_18,2
d70_17,d70_16,2
d70_2,d70_3,7
d70_2,d70_8,1
d70_3,d70_10,1
d70_3,d70_4,7
d70_4,d70_5,7
d70_5,d70_6,7
d70_5,d70_9,1
d70_6,d70_1,7
d70_6,d70_16,1
d71_1,d71_2,7
d71_1,d71_27,1
d71_10,d71_11,7
d71_10,d71_4,7
d71_11,d71_12,7
d71_12,d71_13,7
d71_12,d71_17,1
d71_13,d71_5,7
d71_14,d71_15,7
d71_14,d71_31,1
d71_15,d71_16,7
d71_15,d71_32,1
d71_16,d71_11,7
d71_17,d71_18,1
d71_17,d71_35,1
d71_17,d71_36,1
d71_18,d71_19,1
d71_18,d71_33,1
d71_18,d71_34,1
d71_19,d71_20,1
d71_19,d71_39,1
d71_19,d71_40,1
d71_2,d71_28,1
d71_2,d71_3,7
d71_20,d71_13,1
d71_20,d71_37,1
d71_20,d71_38,1
d71_21,d71_16,1
d71_21,d71_24,2
d71_22,d71_25,2
d71_23,d71_21,2
d71_26,d71_22,2
d71_3,d71_4,7
d71_3,d71_7,7
d71_4,d71_5,7
d71_5,d71_6,7
d71_6,d71_1,7
d71_6,d71_22,1
d71_7,d71_29,1
d71_7,d71_8,7
d71_8,d71_30,1
d71_8,d71_9,7
d71_9,d71_10,7
d71_9,d71_14,7
d72_1,d72_2,7
d72_1,d72_7,1
d72_11,d72_12,7
d72_12,d72_13,7
d72_12,d72_17,1
d72_13,d72_14,7
d72_13,d72_23,1
d72_14,d72_15,7
d72_14,d72_18,1
d72_15,d72_16,7
d72_15,d72_19,1
d72_16,d72_11,7
d72_2,d72_3,7
d72_2,d72_8,1
d72_20,d72_11,1
d72_20,d72_21,1
d72_20,d72_22,1
d72_23,d72_25,2
d72_24,d72_23,2
d72_3,d72_20,1
d72_3,d72_4,7
d72_4,d72_16,1
d72_4,d72_5,7
d72_5,d72_6,7
d72_5,d72_9,1
d72_6,d72_1,7
d72_6,d72_10,1
d73_1,d73_2,7
d73_1,d73_7,1
d73_11,d73_12,7
d73_12,d73_13,7
d73_12,d73_17,1
d73_13,d73_14,7
d73_13,d73_18,1
d73_14,d73_15,7
d73_14,d73_19,1
d73_15,d73_16,7
d73_16,d73_11,7
d73_16,d73_20,1
d73_2,d73_3,7
d73_2,d73_8,1
d73_21,d73_15,1
d73_21,d73_25,1
d73_21,d73_26,1
d73_22,d73_24,2
d73_22,d73_5,1
d73_23,d73_22,2
d73_3,d73_4,7
d73_3,d73_9,1
d73_4,d73_11,1
d73_4,d73_5,7
d73_5,d73_6,7
d73_6,d73_1,7
d73_6,d73_10,1
d74_1,d74_2,7
d74_1,d74_7,1
d74_10,d74_11,7
d74_10,d74_14,1
d74_11,d74_12,7
d74_11,d74_15,1
d74_12,d74_13,7
d74_12,d74_16,1
d74_13,d74_4,7
d74_17,d74_18,7
d74_17,d74_5,1
d74_18,d74_13,1
d74_18,d74_19,7
d74_19,d74_20,7
d74_19,d74_23,1
d74_2,d74_3,7
d74_2,d74_8,1
d74_20,d74_21,7
d74_20,d74_25,7
d74_21,d74_22,7
d74_22,d74_17,7
d74_22,d74_24,1
d74_25,d74_26,7
d74_25,d74_29,1
d74_26,d74_27,7
d74_26,d74_32,1
d74_27,d74_28,7
d74_27,d74_30,1
d74_28,d74_21,7
d74_28,d74_31,1
d74_3,d74_10,7
d74_3,d74_4,7
d74_32,d74_34,2
d74_33,d74_32,2
d74_4,d74_5,7
d74_5,d74_6,7
d74_6,d74_1,7
d74_6,d74_9,1
d75_1,d75_2,7
d75_1,d75_22,1
d75_11,d75_12,7
d75_12,d75_13,7
d75_12,d75_17,1
d75_13,d75_14,7
d75_13,d75_18,1
d75_14,d75_15,7
d75_15,d75_16,7
d75_15,d75_19,1
d75_16,d75_11,7
d75_16,d75_20,1
d75_2,d75_3,7
d75_2,d75_7,1
d75_21,d75_14,1
d75_21,d75_24,2
d75_22,d75_25,2
d75_22,d75_26,2
d75_23,d75_21,2
d75_3,d75_4,7
d75_3,d75_8,1
d75_4,d75_11,1
d75_4,d75_5,7
d75_5,d75_6,7
d75_5,d75_9,1
d75_6,d75_1,7
d75_6,d75_10,1
d76_1,d76_2,7
d76_1,d76_7,1
d76_11,d76_14,2
d76_11,d76_5,1
d76_13,d76_11,2
d76_2,d76_3,7
d76_2,d76_8,1
d76_3,d76_4,7
d76_3,d76_9,1
d76_4,d76_12,1
d76_4,d76_5,7
d76_5,d76_6,7
d76_6,d76_1,7
d76_6,d76_10,1
d77_1,d77_2,7
d77_1,d77_7,1
d77_11,d77_12,7
d77_12,d77_13,7
d77_12,d77_17,1
d77_13,d77_14,7
d77_13,d77_18,1
d77_14,d77_15,7
d77_14,d77_19,1
d77_15,d77_16,7
d77_15,d77_20,1
d77_16,d77_11,7
d77_16,d77_21,1
d77_2,d77_3,7
d77_2,d77_8,1
d77_21,d77_25,1
d77_21,d77_26,1
d77_22,d77_24,2
d77_23,d77_22,2
d77_3,d77_4,7
d77_3,d77_9,1
d77_4,d77_11,1
d77_4,d77_5,7
d77_5,d77_10,1
d77_5,d77_6,7
d77_6,d77_1,7
d77_6,d77_22,1
d78_1,d78_2,7
d78_1,d78_7,1
d78_11,d78_12,7
d78_12,d78_13,7
d78_12,d78_17,1
d78_13,d78_14,7
d78_13,d78_18,1
d78_14,d78_15,7
d78_14,d78_25,1
d78_15,d78_16,7
d78_15,d78_19,1
d78_16,d78_11,7
d78_16,d78_20,1
d78_2,d78_3,7
d78_2,d78_8,1
d78_21,d78_22,1
d78_21,d78_23,1
d78_21,d78_24,1
d78_21,d78_5,1
d78_25,d78_27,2
d78_26,d78_25,2
d78_3,d78_4,7
d78_3,d78_9,1
d78_4,d78_11,1
d78_4,d78_5,7
d78_5,d78_6,7
d78_6,d78_1,7
d78_6,d78_10,1
d79_1,d79_2,7
d79_1,d79_7,1
d79_11,d79_12,7
d79_12,d79_13,7
d79_12,d79_17,1
d79_13,d79_14,7
d79_13,d79_18,1
d79_14,d79_15,7
d79_15,d79_16,7
d79_15,d79_19,1
d79_16,d79_11,7
d79_16,d79_21,1
d79_2,d79_3,7
d79_2,d79_8,1
d79_20,d79_11,1
d79_21,d79_4,1
d79_22,d79_14,1
d79_22,d79_24,2
d79_23,d79_22,2
d79_3,d79_20,1
d79_3,d79_4,7
d79_4,d79_5,7
d79_5,d79_6,7
d79_5,d79_9,1
d79_6,d79_1,7
d79_6,d79_10,1
d7_1,d7_2,7
d7_1,d7_7,1
d7_12,d7_13,7
d7_13,d7_14,7
d7_13,d7_18,1
d7_14,d7_15,7
d7_14,d7_19,1
d7_15,d7_16,7
d7_16,d7_17,7
d7_17,d7_12,7
d7_17,d7_20,1
d7_2,d7_3,7
d7_2,d7_8,1
d7_21,d7_16,1
d7_21,d7_22,1
d7_21,d7_23,1
d7_21,d7_24,1
d7_25,d7_15,1
d7_25,d7_26,2
d7_25,d7_27,2
d7_3,d7_4,7
d7_3,d7_9,1
d7_4,d7_12,1
d7_4,d7_5,7
d7_5,d7_10,1
d7_5,d7_6,7
d7_6,d7_1,7
d7_6,d7_11,1
d80_1,d80_2,7
d80_1,d80_7,1
d80_10,d80_11,7
d80_10,d80_14,1
d80_11,d80_12,7
d80_11,d80_15,1
d80_12,d80_13,7
d80_12,d80_16,1
d80_13,d80_4,7
d80_17,d80_18,7
d80_17,d80_5,1
d80_18,d80_13,1
d80_18,d80_19,7
d80_19,d80_20,7
d80_19,d80_23,1
d80_2,d80_3,7
d80_2,d80_8,1
d80_20,d80_21,7
d80_20,d80_24,1
d80_21,d80_22,7
d80_21,d80_25,1
d80_22,d80_17,7
d80_22,d80_26,1
d80_26,d80_28,2
d80_27,d80_26,2
d80_3,d80_10,7
d80_3,d80_4,7
d80_4,d80_5,7
d80_5,d80_6,7
d80_6,d80_1,7
d80_6,d80_9,1
d81_1,d81_2,7
d81_1,d81_7,1
d81_11,d81_14,2
d81_11,d81_5,1
d81_12,d81_16,2
d81_13,d81_11,2
d81_15,d81_12,2
d81_2,d81_3,7
d81_2,d81_8,1
d81_3,d81_12,1
d81_3,d81_4,7
d81_4,d81_5,7
d81_4,d81_9,1
d81_5,d81_6,7
d81_6,d81_1,7
d81_6,d81_10,1
d82_1,d82_2,7
d82_1,d82_7,1
d82_10,d82_11,7
